03,038,00214,800172,Dasua (M Cl),25192
03,038,00214,800173,Gardhiwala (M Cl),7593
03,038,00215,800174,Mukerian (M Cl),29841
03,038,00215,031343,Hazipur (CT),6091
03,038,00215,031344,Talwara (CT),19485
03,038,00215,031345,Rakri (CT),5722
03,038,00216,800175,Hariana (M Cl),8928
03,038,00216,800176,Hoshiarpur (M Cl),168653
03,038,00216,800177,Sham Chaurasi (M Cl),4426
03,038,00216,031760,Chohal (CT),7304
03,038,00217,800178,Mahilpur (NP),11360
03,038,00217,800179,Garhshankar (M Cl),16955
03,039,00218,800180,Banga (M Cl),20906
03,039,00218,800181,Nawanshahr (M Cl),46024
03,039,00218,800182,Rahon (M Cl),15676
03,039,00218,032342,Khothran (CT),5046
03,039,00218,032343,Aur (CT),4063
03,039,00218,032344,Saloh (CT),4481
03,039,00219,800183,Balachaur (M Cl),21631
03,039,00219,032529,Rail (CT),7589
03,040,00220,800184,Bassi Pathana (M Cl),20288
03,040,00221,800185,Sirhind Fatehgarh Sahib (M Cl),58097
03,040,00222,800186,Amloh (M Cl),14696
03,040,00222,800187,Gobindgarh (M Cl + OG),82266
03,040,00222,800187,Gobindgarh (M Cl),73130
03,040,00223,800188,Khamanon (NP),10135
03,041,00224,800189,Machhiwara (M Cl),24916
03,041,00224,800190,Samrala (M Cl),19678
03,041,00225,800191,Khanna (M Cl),128137
03,041,00226,800192,Payal (M Cl),7923
03,041,00226,800193,Maloud (NP),7567
03,041,00226,800194,Doraha (M Cl),25424
03,041,00227,800195,Sahnewal  (NP),22484
03,041,00227,800196,Ludhiana (M Corp.),1618879
03,041,00227,033546,Bhamian Kalan (CT),13174
03,041,00228,800197,Mullanpur Dakha (NP),16356
03,041,00228,033674,Jodhan (CT),3845
03,041,00228,033675,Gill (CT),28884
03,041,00228,033676,Tharike (CT),12294
03,041,00228,033677,Bhattian (CT),11066
03,041,00228,033678,Partap Singhwala (CT),10843
03,041,00228,033679,Baddowal (CT),6825
03,041,00229,800198,Raikot (M Cl),28734
03,041,00229,033754,Halwara (CT),9761
03,041,00229,033755,Akalgarh (CT),7678
03,041,00230,800199,Jagraon (M Cl),65240
03,042,00231,800200,Badhni Kalan (NP),6786
03,042,00232,800201,Bagha Purana (M Cl),25206
03,042,00233,800202,Moga (M Cl + OG),163397
03,042,00233,800202,Moga (M Cl),150411
03,042,00233,800203,Dharamkot (M Cl),19057
03,042,00233,034220,Kot Ise Khan (CT),12800
03,043,00234,800204,Makhu (NP),14658
03,043,00234,800205,Zira (M Cl + OG),37498
03,043,00234,800205,Zira (M Cl),36732
03,043,00234,800206,Mallanwala Khass (NP),16183
03,043,00235,800207,Firozpur (M Cl),110313
03,043,00235,800208,Firozpur Cantt (CB),53199
03,043,00235,800209,Talwandi Bhai (M Cl),17285
03,043,00235,800210,Mudki (NP),10415
03,043,00235,034787,Satyewala (CT),8724
03,043,00236,800211,Guru Har Sahai  (M Cl),17192
03,043,00236,800212,Jalalabad (M Cl + OG),39525
03,043,00236,800212,Jalalabad (M Cl),38965
03,043,00237,800213,Fazilka (M Cl),76492
03,043,00237,035150,Korianwali (CT),5770
03,043,00238,800214,Abohar (M Cl),145302
03,044,00239,800215,Malout (M Cl),81406
